4.0e-2  6.0e-2  0.9
4.0e-2  7.0e-2  0.89
4.0e-2  8.0e-2  0.88
4.0e-2  9.0e-2  0.87
4.0e-2  0.1  0.86
4.0e-2  0.11  0.85
4.0e-2  0.12  0.84
4.0e-2  0.13  0.83
4.0e-2  0.14  0.82
4.0e-2  0.15  0.81
4.0e-2  0.16  0.8
4.0e-2  0.17  0.79
4.0e-2  0.18  0.78
4.0e-2  0.19  0.77
4.0e-2  0.2  0.76
4.0e-2  0.21  0.75
4.0e-2  0.22  0.74
4.0e-2  0.23  0.73
4.0e-2  0.24  0.72
4.0e-2  0.25  0.71
4.0e-2  0.26  0.7
4.0e-2  0.27  0.69
4.0e-2  0.28  0.68
4.0e-2  0.29  0.67
4.0e-2  0.3  0.66
4.0e-2  0.31  0.65
4.0e-2  0.32  0.64
4.0e-2  0.33  0.63
4.0e-2  0.34  0.62
4.0e-2  0.35  0.61
4.0e-2  0.36  0.6
4.0e-2  0.37  0.59
4.0e-2  0.38  0.58
4.0e-2  0.39  0.57
4.0e-2  0.4  0.56
4.0e-2  0.41  0.55
4.0e-2  0.42  0.54
4.0e-2  0.43  0.53
4.0e-2  0.44  0.52
4.0e-2  0.45  0.51
4.0e-2  0.46  0.5
4.0e-2  0.47  0.49
4.0e-2  0.48  0.48
4.0e-2  0.49  0.47
4.0e-2  0.5  0.46
4.0e-2  0.51  0.45
4.0e-2  0.52  0.44
4.0e-2  0.53  0.43
4.0e-2  0.54  0.42
4.0e-2  0.55  0.41
4.0e-2  0.56  0.4
4.0e-2  0.57  0.39
4.0e-2  0.58  0.38
4.0e-2  0.59  0.37
4.0e-2  0.6  0.36
4.0e-2  0.61  0.35
4.0e-2  0.62  0.34
4.0e-2  0.63  0.33
4.0e-2  0.64  0.32
4.0e-2  0.65  0.31
4.0e-2  0.66  0.3
4.0e-2  0.67  0.29
4.0e-2  0.68  0.28
4.0e-2  0.69  0.27
4.0e-2  0.7  0.26
4.0e-2  0.71  0.25
4.0e-2  0.72  0.24
4.0e-2  0.73  0.23
4.0e-2  0.74  0.22
4.0e-2  0.75  0.21
4.0e-2  0.76  0.2
4.0e-2  0.77  0.19
4.0e-2  0.78  0.18
4.0e-2  0.79  0.17
4.0e-2  0.8  0.16
4.0e-2  0.81  0.15
4.0e-2  0.82  0.14
4.0e-2  0.83  0.13
4.0e-2  0.84  0.12
4.0e-2  0.85  0.11
4.0e-2  0.86  0.1
4.0e-2  0.87  9.0e-2
4.0e-2  0.88  8.0e-2
4.0e-2  0.89  7.0e-2
4.0e-2  0.9  6.0e-2
4.0e-2  0.91  5.0e-2
4.0e-2  0.92  4.0e-2
4.0e-2  0.93  3.0e-2
4.0e-2  0.94  2.0e-2
4.0e-2  0.95  1.0e-2
4.0e-2  0.96  0.0
5.0e-2  0.0  0.95
5.0e-2  1.0e-2  0.94
5.0e-2  2.0e-2  0.93
5.0e-2  3.0e-2  0.92
5.0e-2  4.0e-2  0.91
5.0e-2  5.0e-2  0.9
5.0e-2  6.0e-2  0.89
5.0e-2  7.0e-2  0.88
5.0e-2  8.0e-2  0.87
5.0e-2  9.0e-2  0.86
5.0e-2  0.1  0.85
5.0e-2  0.11  0.84
5.0e-2  0.12  0.83
5.0e-2  0.13  0.82
5.0e-2  0.14  0.81
5.0e-2  0.15  0.8
5.0e-2  0.16  0.79
5.0e-2  0.17  0.78
5.0e-2  0.18  0.77
5.0e-2  0.19  0.76
5.0e-2  0.2  0.75
5.0e-2  0.21  0.74
5.0e-2  0.22  0.73
5.0e-2  0.23  0.72
5.0e-2  0.24  0.71
5.0e-2  0.25  0.7
5.0e-2  0.26  0.69
5.0e-2  0.27  0.68
5.0e-2  0.28  0.67
5.0e-2  0.29  0.66
5.0e-2  0.3  0.65
5.0e-2  0.31  0.64
5.0e-2  0.32  0.63
5.0e-2  0.33  0.62
5.0e-2  0.34  0.61
5.0e-2  0.35  0.6
5.0e-2  0.36  0.59
5.0e-2  0.37  0.58
5.0e-2  0.38  0.57
5.0e-2  0.39  0.56
5.0e-2  0.4  0.55
5.0e-2  0.41  0.54
5.0e-2  0.42  0.53
5.0e-2  0.43  0.52
5.0e-2  0.44  0.51
5.0e-2  0.45  0.5
5.0e-2  0.46  0.49
5.0e-2  0.47  0.48
5.0e-2  0.48  0.47
5.0e-2  0.49  0.46
5.0e-2  0.5  0.45
5.0e-2  0.51  0.44
5.0e-2  0.52  0.43
5.0e-2  0.53  0.42
5.0e-2  0.54  0.41
5.0e-2  0.55  0.4
5.0e-2  0.56  0.39
5.0e-2  0.57  0.38
5.0e-2  0.58  0.37
5.0e-2  0.59  0.36
5.0e-2  0.6  0.35
5.0e-2  0.61  0.34
5.0e-2  0.62  0.33
5.0e-2  0.63  0.32
5.0e-2  0.64  0.31
5.0e-2  0.65  0.3
5.0e-2  0.66  0.29
5.0e-2  0.67  0.28
5.0e-2  0.68  0.27
5.0e-2  0.69  0.26
5.0e-2  0.7  0.25
5.0e-2  0.71  0.24
5.0e-2  0.72  0.23
5.0e-2  0.73  0.22
5.0e-2  0.74  0.21
5.0e-2  0.75  0.2
5.0e-2  0.76  0.19
5.0e-2  0.77  0.18
5.0e-2  0.78  0.17
5.0e-2  0.79  0.16
5.0e-2  0.8  0.15
5.0e-2  0.81  0.14
5.0e-2  0.82  0.13
5.0e-2  0.83  0.12
5.0e-2  0.84  0.11
5.0e-2  0.85  0.1
5.0e-2  0.86  9.0e-2
5.0e-2  0.87  8.0e-2
5.0e-2  0.88  7.0e-2
5.0e-2  0.89  6.0e-2
5.0e-2  0.9  5.0e-2
5.0e-2  0.91  4.0e-2
5.0e-2  0.92  3.0e-2
5.0e-2  0.93  2.0e-2
5.0e-2  0.94  1.0e-2
5.0e-2  0.95  0.0
6.0e-2  0.0  0.94
6.0e-2  1.0e-2  0.93
6.0e-2  2.0e-2  0.92
6.0e-2  3.0e-2  0.91
6.0e-2  4.0e-2  0.9
6.0e-2  5.0e-2  0.89
6.0e-2  6.0e-2  0.88
6.0e-2  7.0e-2  0.87
6.0e-2  8.0e-2  0.86
6.0e-2  9.0e-2  0.85
6.0e-2  0.1  0.84
6.0e-2  0.11  0.83
6.0e-2  0.12  0.82
6.0e-2  0.13  0.81
6.0e-2  0.14  0.8
6.0e-2  0.15  0.79
6.0e-2  0.16  0.78
6.0e-2  0.17  0.77
6.0e-2  0.18  0.76
6.0e-2  0.19  0.75
6.0e-2  0.2  0.74
6.0e-2  0.21  0.73
6.0e-2  0.22  0.72
6.0e-2  0.23  0.71
6.0e-2  0.24  0.7
6.0e-2  0.25  0.69
6.0e-2  0.26  0.68
6.0e-2  0.27  0.67
6.0e-2  0.28  0.66
6.0e-2  0.29  0.65
6.0e-2  0.3  0.64
6.0e-2  0.31  0.63
6.0e-2  0.32  0.62
6.0e-2  0.33  0.61
6.0e-2  0.34  0.6
6.0e-2  0.35  0.59
6.0e-2  0.36  0.58
6.0e-2  0.37  0.57
6.0e-2  0.38  0.56
6.0e-2  0.39  0.55
6.0e-2  0.4  0.54
6.0e-2  0.41  0.53
6.0e-2  0.42  0.52
6.0e-2  0.43  0.51
6.0e-2  0.44  0.5
6.0e-2  0.45  0.49
6.0e-2  0.46  0.48
6.0e-2  0.47  0.47
6.0e-2  0.48  0.46
6.0e-2  0.49  0.45
6.0e-2  0.5  0.44
6.0e-2  0.51  0.43
6.0e-2  0.52  0.42
6.0e-2  0.53  0.41
6.0e-2  0.54  0.4
6.0e-2  0.55  0.39
6.0e-2  0.56  0.38
6.0e-2  0.57  0.37
6.0e-2  0.58  0.36
6.0e-2  0.59  0.35
6.0e-2  0.6  0.34
6.0e-2  0.61  0.33
6.0e-2  0.62  0.32
6.0e-2  0.63  0.31
6.0e-2  0.64  0.3
6.0e-2  0.65  0.29
6.0e-2  0.66  0.28
6.0e-2  0.67  0.27
6.0e-2  0.68  0.26
6.0e-2  0.69  0.25
6.0e-2  0.7  0.24
6.0e-2  0.71  0.23
6.0e-2  0.72  0.22
6.0e-2  0.73  0.21
6.0e-2  0.74  0.2
6.0e-2  0.75  0.19
6.0e-2  0.76  0.18
6.0e-2  0.77  0.17
6.0e-2  0.78  0.16
6.0e-2  0.79  0.15
6.0e-2  0.8  0.14
6.0e-2  0.81  0.13
6.0e-2  0.82  0.12
6.0e-2  0.83  0.11
6.0e-2  0.84  0.1
6.0e-2  0.85  9.0e-2
6.0e-2  0.86  8.0e-2
6.0e-2  0.87  7.0e-2
6.0e-2  0.88  6.0e-2
6.0e-2  0.89  5.0e-2
6.0e-2  0.9  4.0e-2
6.0e-2  0.91  3.0e-2
6.0e-2  0.92  2.0e-2
6.0e-2  0.93  1.0e-2
6.0e-2  0.94  0.0
7.0e-2  0.0  0.93
7.0e-2  1.0e-2  0.92
7.0e-2  2.0e-2  0.91
7.0e-2  3.0e-2  0.9
7.0e-2  4.0e-2  0.89
7.0e-2  5.0e-2  0.88
7.0e-2  6.0e-2  0.87
7.0e-2  7.0e-2  0.86
7.0e-2  8.0e-2  0.85
7.0e-2  9.0e-2  0.84
7.0e-2  0.1  0.83
7.0e-2  0.11  0.82
7.0e-2  0.12  0.81
7.0e-2  0.13  0.8
7.0e-2  0.14  0.79
7.0e-2  0.15  0.78
7.0e-2  0.16  0.77
7.0e-2  0.17  0.76
7.0e-2  0.18  0.75
7.0e-2  0.19  0.74
7.0e-2  0.2  0.73
7.0e-2  0.21  0.72
7.0e-2  0.22  0.71
7.0e-2  0.23  0.7
7.0e-2  0.24  0.69
7.0e-2  0.25  0.68
7.0e-2  0.26  0.67
7.0e-2  0.27  0.66
7.0e-2  0.28  0.65
7.0e-2  0.29  0.64
7.0e-2  0.3  0.63
7.0e-2  0.31  0.62
7.0e-2  0.32  0.61
7.0e-2  0.33  0.6
7.0e-2  0.34  0.59
7.0e-2  0.35  0.58
7.0e-2  0.36  0.57
7.0e-2  0.37  0.56
7.0e-2  0.38  0.55
7.0e-2  0.39  0.54
7.0e-2  0.4  0.53
7.0e-2  0.41  0.52
7.0e-2  0.42  0.51
7.0e-2  0.43  0.5
7.0e-2  0.44  0.49
7.0e-2  0.45  0.48
7.0e-2  0.46  0.47
7.0e-2  0.47  0.46
7.0e-2  0.48  0.45
7.0e-2  0.49  0.44
7.0e-2  0.5  0.43
7.0e-2  0.51  0.42
7.0e-2  0.52  0.41
7.0e-2  0.53  0.4
7.0e-2  0.54  0.39
7.0e-2  0.55  0.38
7.0e-2  0.56  0.37
7.0e-2  0.57  0.36
7.0e-2  0.58  0.35
7.0e-2  0.59  0.34
7.0e-2  0.6  0.33
7.0e-2  0.61  0.32
7.0e-2  0.62  0.31
7.0e-2  0.63  0.3
7.0e-2  0.64  0.29
7.0e-2  0.65  0.28
7.0e-2  0.66  0.27
7.0e-2  0.67  0.26
7.0e-2  0.68  0.25
7.0e-2  0.69  0.24
7.0e-2  0.7  0.23
7.0e-2  0.71  0.22
7.0e-2  0.72  0.21
7.0e-2  0.73  0.2
7.0e-2  0.74  0.19
7.0e-2  0.75  0.18
7.0e-2  0.76  0.17
7.0e-2  0.77  0.16
7.0e-2  0.78  0.15
7.0e-2  0.79  0.14
7.0e-2  0.8  0.13
7.0e-2  0.81  0.12
7.0e-2  0.82  0.11
7.0e-2  0.83  0.1
7.0e-2  0.84  9.0e-2
7.0e-2  0.85  8.0e-2
7.0e-2  0.86  7.0e-2
7.0e-2  0.87  6.0e-2
7.0e-2  0.88  5.0e-2
7.0e-2  0.89  4.0e-2
7.0e-2  0.9  3.0e-2
7.0e-2  0.91  2.0e-2
7.0e-2  0.92  1.0e-2
7.0e-2  0.93  0.0
8.0e-2  0.0  0.92
8.0e-2  1.0e-2  0.91
8.0e-2  2.0e-2  0.9
8.0e-2  3.0e-2  0.89
8.0e-2  4.0e-2  0.88
8.0e-2  5.0e-2  0.87
8.0e-2  6.0e-2  0.86
8.0e-2  7.0e-2  0.85
8.0e-2  8.0e-2  0.84
8.0e-2  9.0e-2  0.83
8.0e-2  0.1  0.82
8.0e-2  0.11  0.81
8.0e-2  0.12  0.8
8.0e-2  0.13  0.79
8.0e-2  0.14  0.78
8.0e-2  0.15  0.77
8.0e-2  0.16  0.76
8.0e-2  0.17  0.75
8.0e-2  0.18  0.74
8.0e-2  0.19  0.73
8.0e-2  0.2  0.72
8.0e-2  0.21  0.71
8.0e-2  0.22  0.7
8.0e-2  0.23  0.69
8.0e-2  0.24  0.68
8.0e-2  0.25  0.67
8.0e-2  0.26  0.66
8.0e-2  0.27  0.65
8.0e-2  0.28  0.64
8.0e-2  0.29  0.63
8.0e-2  0.3  0.62
8.0e-2  0.31  0.61
8.0e-2  0.32  0.6
8.0e-2  0.33  0.59
8.0e-2  0.34  0.58
8.0e-2  0.35  0.57
8.0e-2  0.36  0.56
8.0e-2  0.37  0.55
8.0e-2  0.38  0.54
8.0e-2  0.39  0.53
8.0e-2  0.4  0.52
8.0e-2  0.41  0.51
8.0e-2  0.42  0.5
8.0e-2  0.43  0.49
8.0e-2  0.44  0.48
8.0e-2  0.45  0.47
8.0e-2  0.46  0.46
8.0e-2  0.47  0.45
8.0e-2  0.48  0.44
8.0e-2  0.49  0.43
8.0e-2  0.5  0.42
8.0e-2  0.51  0.41
8.0e-2  0.52  0.4
8.0e-2  0.53  0.39
8.0e-2  0.54  0.38
8.0e-2  0.55  0.37
8.0e-2  0.56  0.36
8.0e-2  0.57  0.35
8.0e-2  0.58  0.34
8.0e-2  0.59  0.33
8.0e-2  0.6  0.32
8.0e-2  0.61  0.31
8.0e-2  0.62  0.3
8.0e-2  0.63  0.29
8.0e-2  0.64  0.28
8.0e-2  0.65  0.27
8.0e-2  0.66  0.26
8.0e-2  0.67  0.25
8.0e-2  0.68  0.24
8.0e-2  0.69  0.23
8.0e-2  0.7  0.22
8.0e-2  0.71  0.21
8.0e-2  0.72  0.2
8.0e-2  0.73  0.19
8.0e-2  0.74  0.18
8.0e-2  0.75  0.17
8.0e-2  0.76  0.16
8.0e-2  0.77  0.15
8.0e-2  0.78  0.14
8.0e-2  0.79  0.13
8.0e-2  0.8  0.12
8.0e-2  0.81  0.11
8.0e-2  0.82  0.1
8.0e-2  0.83  9.0e-2
8.0e-2  0.84  8.0e-2
8.0e-2  0.85  7.0e-2
8.0e-2  0.86  6.0e-2
8.0e-2  0.87  5.0e-2
8.0e-2  0.88  4.0e-2
8.0e-2  0.89  3.0e-2
8.0e-2  0.9  2.0e-2
8.0e-2  0.91  1.0e-2
8.0e-2  0.92  0.0
9.0e-2  0.0  0.91
9.0e-2  1.0e-2  0.9
9.0e-2  2.0e-2  0.89
9.0e-2  3.0e-2  0.88
9.0e-2  4.0e-2  0.87
9.0e-2  5.0e-2  0.86
9.0e-2  6.0e-2  0.85
9.0e-2  7.0e-2  0.84
9.0e-2  8.0e-2  0.83
9.0e-2  9.0e-2  0.82
9.0e-2  0.1  0.81
9.0e-2  0.11  0.8
9.0e-2  0.12  0.79
9.0e-2  0.13  0.78
9.0e-2  0.14  0.77
9.0e-2  0.15  0.76
9.0e-2  0.16  0.75
9.0e-2  0.17  0.74
9.0e-2  0.18  0.73
9.0e-2  0.19  0.72
9.0e-2  0.2  0.71
9.0e-2  0.21  0.7
9.0e-2  0.22  0.69
9.0e-2  0.23  0.68
9.0e-2  0.24  0.67
9.0e-2  0.25  0.66
9.0e-2  0.26  0.65
9.0e-2  0.27  0.64
9.0e-2  0.28  0.63
9.0e-2  0.29  0.62
9.0e-2  0.3  0.61
9.0e-2  0.31  0.6
9.0e-2  0.32  0.59
9.0e-2  0.33  0.58
9.0e-2  0.34  0.57
9.0e-2  0.35  0.56
9.0e-2  0.36  0.55
9.0e-2  0.37  0.54
9.0e-2  0.38  0.53
9.0e-2  0.39  0.52
9.0e-2  0.4  0.51
9.0e-2  0.41  0.5
9.0e-2  0.42  0.49
9.0e-2  0.43  0.48
9.0e-2  0.44  0.47
9.0e-2  0.45  0.46
